esac_publisher,cr_year,country_name,cc_total,articles,prop
Thieme (ZB MED),2024,United States,3,33,0.09090909090909091
Wiley Hybrid (DEAL),2024,United States,14876,36725,0.4050646698434309
ACM (hebis),2024,Uruguay,0,1,0
AIP (TIB),2024,Uruguay,0,7,0
CUP (BSB),2024,Uruguay,2,8,0.25
De Gruyter (ZBW),2024,Uruguay,0,4,0
Elsevier (DEAL),2024,Uruguay,10,178,0.056179775280898875
IOP (TIB),2024,Uruguay,0,3,0
Karger (BSB),2024,Uruguay,0,1,0
Portland Press (TIB),2024,Uruguay,1,1,1
RSC (TIB),2024,Uruguay,0,7,0
Sage (BSB),2024,Uruguay,0,15,0
Springer Hybrid (DEAL),2024,Uruguay,3,88,0.03409090909090909
TaylorFrancis (ZBW),2024,Uruguay,0,7,0
Wiley Hybrid (DEAL),2024,Uruguay,7,78,0.08974358974358974
AIP (TIB),2024,Uzbekistan,0,462,0
CUP (BSB),2024,Uzbekistan,0,2,0
De Gruyter (SUB Göttingen),2024,Uzbekistan,1,1,1
Elsevier (DEAL),2024,Uzbekistan,2,100,0.02
IOP (TIB),2024,Uzbekistan,0,4,0
RSC (TIB),2024,Uzbekistan,0,1,0
SPIE (TIB),2024,Uzbekistan,0,4,0
Sage (BSB),2024,Uzbekistan,3,5,0.6
Springer Hybrid (DEAL),2024,Uzbekistan,2,90,0.022222222222222223
TaylorFrancis (ZBW),2024,Uzbekistan,1,4,0.25
Wiley Hybrid (DEAL),2024,Uzbekistan,5,31,0.16129032258064516
Nature (MPDL),2024,Vatican City,0,2,0
Sage (BSB),2024,Vatican City,0,1,0
Wiley Hybrid (DEAL),2024,Vatican City,0,1,0
Springer Hybrid (DEAL),2024,St. Vincent and Grenadines,0,1,0
BMJ (BSB),2024,Venezuela,0,1,0
CUP (BSB),2024,Venezuela,0,2,0
Elsevier (DEAL),2024,Venezuela,2,33,0.06060606060606061
IOP (TIB),2024,Venezuela,0,1,0
Nature (MPDL),2024,Venezuela,0,1,0
RSC (TIB),2024,Venezuela,1,2,0.5
Sage (BSB),2024,Venezuela,0,2,0
Springer Hybrid (DEAL),2024,Venezuela,2,27,0.07407407407407407
Wiley Hybrid (DEAL),2024,Venezuela,4,15,0.26666666666666666
Elsevier (DEAL),2024,U.S. Virgin Islands,1,3,0.3333333333333333
Springer Hybrid (DEAL),2024,U.S. Virgin Islands,0,2,0
Wiley Hybrid (DEAL),2024,U.S. Virgin Islands,1,2,0.5
ACM (hebis),2024,Vietnam,0,6,0
AIP (TIB),2024,Vietnam,5,25,0.2
BMJ (BSB),2024,Vietnam,1,4,0.25
CUP (BSB),2024,Vietnam,9,19,0.47368421052631576
De Gruyter (SUB Göttingen),2024,Vietnam,1,4,0.25
De Gruyter (ZBW),2024,Vietnam,0,7,0
ECS (TIB),2024,Vietnam,0,6,0
Elsevier (DEAL),2024,Vietnam,87,1226,0.07096247960848287
Hogrefe (SUB Göttingen),2024,Vietnam,0,1,0
IOP (TIB),2024,Vietnam,3,43,0.06976744186046512
Karger (BSB),2024,Vietnam,1,4,0.25
RSC (TIB),2024,Vietnam,4,64,0.0625
SPIE (TIB),2024,Vietnam,0,1,0
Sage (BSB),2024,Vietnam,16,160,0.1
Springer Hybrid (DEAL),2024,Vietnam,45,1025,0.04390243902439024
TaylorFrancis (ZBW),2024,Vietnam,16,94,0.1702127659574468
Wiley Hybrid (DEAL),2024,Vietnam,61,555,0.10990990990990991
Elsevier (DEAL),2024,Vanuatu,0,1,0
Springer Hybrid (DEAL),2024,Vanuatu,0,2,0
CUP (BSB),2024,Samoa,0,1,0
Sage (BSB),2024,Samoa,0,1,0
Wiley Hybrid (DEAL),2024,Samoa,0,1,0
ACM (hebis),2024,Yemen,0,1,0
AIP (TIB),2024,Yemen,1,3,0.3333333333333333
CUP (BSB),2024,Yemen,0,1,0
ECS (TIB),2024,Yemen,0,2,0
Elsevier (DEAL),2024,Yemen,6,88,0.06818181818181818
IOP (TIB),2024,Yemen,3,10,0.3
Nature (MPDL),2024,Yemen,1,2,0.5
RSC (TIB),2024,Yemen,0,1,0
Sage (BSB),2024,Yemen,0,5,0
Springer Hybrid (DEAL),2024,Yemen,2,27,0.07407407407407407
TaylorFrancis (ZBW),2024,Yemen,0,1,0
Wiley Hybrid (DEAL),2024,Yemen,1,27,0.037037037037037035
Springer Hybrid (DEAL),2024,Mayotte,0,1,0
ACM (hebis),2024,South Africa,2,6,0.3333333333333333
AIP (TIB),2024,South Africa,4,13,0.3076923076923077
BMJ (BSB),2024,South Africa,8,33,0.24242424242424243
CUP (BSB),2024,South Africa,61,93,0.6559139784946236
De Gruyter (SUB Göttingen),2024,South Africa,7,22,0.3181818181818182
De Gruyter (ZBW),2024,South Africa,0,5,0
ECS (TIB),2024,South Africa,1,1,1
Elsevier (DEAL),2024,South Africa,1007,1636,0.6155256723716381
Hogrefe (SUB Göttingen),2024,South Africa,0,6,0
IOP (TIB),2024,South Africa,8,17,0.47058823529411764
Karger (BSB),2024,South Africa,2,6,0.3333333333333333
Nature (MPDL),2024,South Africa,4,24,0.16666666666666666
Portland Press (TIB),2024,South Africa,0,3,0
RSC (TIB),2024,South Africa,38,50,0.76
SPIE (TIB),2024,South Africa,0,4,0
Sage (BSB),2024,South Africa,217,415,0.5228915662650603
Springer Hybrid (DEAL),2024,South Africa,885,981,0.9021406727828746
TaylorFrancis (ZBW),2024,South Africa,169,241,0.70124481327800825
Wiley Hybrid (DEAL),2024,South Africa,717,870,0.8241379310344827
CUP (BSB),2024,Zambia,3,3,1
De Gruyter (SUB Göttingen),2024,Zambia,1,1,1
Elsevier (DEAL),2024,Zambia,6,33,0.18181818181818182
Karger (BSB),2024,Zambia,1,1,1
Sage (BSB),2024,Zambia,0,5,0
Springer Hybrid (DEAL),2024,Zambia,4,10,0.4
TaylorFrancis (ZBW),2024,Zambia,2,6,0.3333333333333333
Wiley Hybrid (DEAL),2024,Zambia,5,14,0.35714285714285715
AIP (TIB),2024,Zimbabwe,0,1,0
BMJ (BSB),2024,Zimbabwe,0,1,0
CUP (BSB),2024,Zimbabwe,3,6,0.5
Elsevier (DEAL),2024,Zimbabwe,4,33,0.12121212121212122
Nature (MPDL),2024,Zimbabwe,0,1,0
RSC (TIB),2024,Zimbabwe,1,2,0.5
Sage (BSB),2024,Zimbabwe,1,15,0.06666666666666667
Springer Hybrid (DEAL),2024,Zimbabwe,3,44,0.06818181818181818
TaylorFrancis (ZBW),2024,Zimbabwe,3,21,0.14285714285714285
Wiley Hybrid (DEAL),2024,Zimbabwe,5,23,0.21739130434782608
Wiley Hybrid (DEAL),2025,Andorra,0,1,0
ACM (hebis),2025,United Arab Emirates,0,4,0
AIP (TIB),2025,United Arab Emirates,1,8,0.125
BMJ (BSB),2025,United Arab Emirates,0,1,0
CUP (BSB),2025,United Arab Emirates,0,3,0
De Gruyter (SUB Göttingen),2025,United Arab Emirates,4,7,0.5714285714285714
Elsevier (DEAL),2025,United Arab Emirates,49,177,0.2768361581920904
IOP (TIB),2025,United Arab Emirates,1,1,1
Nature (MPDL),2025,United Arab Emirates,1,5,0.2
Portland Press (TIB),2025,United Arab Emirates,1,1,1
RSC (TIB),2025,United Arab Emirates,5,25,0.2
Sage (BSB),2025,United Arab Emirates,3,49,0.061224489795918366
Springer Hybrid (DEAL),2025,United Arab Emirates,22,92,0.2391304347826087
TaylorFrancis (ZBW),2025,United Arab Emirates,6,24,0.25
Wiley Hybrid (DEAL),2025,United Arab Emirates,37,124,0.29838709677419356
Elsevier (DEAL),2025,Afghanistan,0,10,0
Sage (BSB),2025,Afghanistan,0,4,0
Springer Hybrid (DEAL),2025,Afghanistan,0,2,0
TaylorFrancis (ZBW),2025,Afghanistan,1,2,0.5
Wiley Hybrid (DEAL),2025,Afghanistan,1,8,0.125
AIP (TIB),2025,Antigua and Barbuda,1,1,1
CUP (BSB),2025,Antigua and Barbuda,0,3,0
De Gruyter (ZBW),2025,Antigua and Barbuda,1,1,1
Elsevier (DEAL),2025,Antigua and Barbuda,2,28,0.07142857142857142
Sage (BSB),2025,Antigua and Barbuda,0,3,0
Springer Hybrid (DEAL),2025,Antigua and Barbuda,7,16,0.4375
Wiley Hybrid (DEAL),2025,Antigua and Barbuda,2,13,0.15384615384615385
Elsevier (DEAL),2025,Albania,2,6,0.3333333333333333
Sage (BSB),2025,Albania,0,3,0
Springer Hybrid (DEAL),2025,Albania,0,4,0
TaylorFrancis (ZBW),2025,Albania,2,2,1
Wiley Hybrid (DEAL),2025,Albania,0,2,0
AIP (TIB),2025,Armenia,0,2,0
CUP (BSB),2025,Armenia,1,1,1
Elsevier (DEAL),2025,Armenia,6,19,0.3157894736842105
IOP (TIB),2025,Armenia,2,2,1
RSC (TIB),2025,Armenia,0,1,0
SPIE (TIB),2025,Armenia,0,1,0
Sage (BSB),2025,Armenia,0,3,0
Springer Hybrid (DEAL),2025,Armenia,3,15,0.2
TaylorFrancis (ZBW),2025,Armenia,0,2,0
Wiley Hybrid (DEAL),2025,Armenia,5,15,0.3333333333333333
Elsevier (DEAL),2025,Angola,0,4,0
Sage (BSB),2025,Angola,0,1,0
ACM (hebis),2025,Argentina,1,2,0.5
AIP (TIB),2025,Argentina,6,19,0.3157894736842105
BMJ (BSB),2025,Argentina,0,1,0
CUP (BSB),2025,Argentina,6,12,0.5
De Gruyter (SUB Göttingen),2025,Argentina,0,2,0
De Gruyter (ZBW),2025,Argentina,0,1,0
Elsevier (DEAL),2025,Argentina,23,548,0.041970802919708027
Hogrefe (SUB Göttingen),2025,Argentina,0,1,0
IOP (TIB),2025,Argentina,0,8,0
Karger (BSB),2025,Argentina,0,1,0
Nature (MPDL),2025,Argentina,1,4,0.25
Portland Press (TIB),2025,Argentina,1,1,1
RSC (TIB),2025,Argentina,5,26,0.19230769230769232
SPIE (TIB),2025,Argentina,0,3,0
Sage (BSB),2025,Argentina,0,50,0
Springer Hybrid (DEAL),2025,Argentina,14,226,0.061946902654867256
TaylorFrancis (ZBW),2025,Argentina,2,14,0.14285714285714285
Wiley Hybrid (DEAL),2025,Argentina,48,397,0.12090680100755667
ACM (hebis),2025,Austria,4,14,0.2857142857142857
AIP (TIB),2025,Austria,19,28,0.6785714285714286
BMJ (BSB),2025,Austria,7,17,0.4117647058823529
CUP (BSB),2025,Austria,15,21,0.7142857142857143
De Gruyter (SUB Göttingen),2025,Austria,12,16,0.75
De Gruyter (ZBW),2025,Austria,4,5,0.8
Elsevier (DEAL),2025,Austria,457,662,0.6903323262839879
Hogrefe (SUB Göttingen),2025,Austria,2,16,0.125
IOP (TIB),2025,Austria,5,7,0.7142857142857143
Karger (BSB),2025,Austria,5,7,0.7142857142857143
Nature (MPDL),2025,Austria,20,30,0.6666666666666666
RSC (TIB),2025,Austria,50,51,0.9803921568627451
SPIE (TIB),2025,Austria,0,1,0
Sage (BSB),2025,Austria,21,124,0.1693548387096774
Springer Hybrid (DEAL),2025,Austria,347,455,0.7626373626373626
TaylorFrancis (ZBW),2025,Austria,28,42,0.6666666666666666
Thieme (ZB MED),2025,Austria,1,2,0.5
Wiley Hybrid (DEAL),2025,Austria,431,572,0.7534965034965035
ACM (hebis),2025,Australia,29,79,0.3670886075949367
AIP (TIB),2025,Australia,52,119,0.4369747899159664
BMJ (BSB),2025,Australia,38,167,0.2275449101796407
CUP (BSB),2025,Australia,119,149,0.7986577181208053
De Gruyter (SUB Göttingen),2025,Australia,5,14,0.35714285714285715
De Gruyter (ZBW),2025,Australia,2,6,0.3333333333333333
Elsevier (DEAL),2025,Australia,2528,3945,0.6408111533586819
Hogrefe (SUB Göttingen),2025,Australia,2,9,0.2222222222222222
IOP (TIB),2025,Australia,30,35,0.8571428571428571
Karger (BSB),2025,Australia,4,6,0.6666666666666666
Nature (MPDL),2025,Australia,32,95,0.3368421052631579
Portland Press (TIB),2025,Australia,13,13,1
RSC (TIB),2025,Australia,49,180,0.2722222222222222
SPIE (TIB),2025,Australia,0,2,0
Sage (BSB),2025,Australia,145,1128,0.12854609929078015
Springer Hybrid (DEAL),2025,Australia,975,1213,0.8037922506183017
TaylorFrancis (ZBW),2025,Australia,131,206,0.6359223300970874
Thieme (ZB MED),2025,Australia,0,3,0
Wiley Hybrid (DEAL),2025,Australia,3113,4305,0.7231126596980255
Springer Hybrid (DEAL),2025,Aruba,1,1,1
AIP (TIB),2025,Azerbaijan,1,1,1
CUP (BSB),2025,Azerbaijan,1,1,1
De Gruyter (SUB Göttingen),2025,Azerbaijan,0,2,0
Elsevier (DEAL),2025,Azerbaijan,2,18,0.1111111111111111
RSC (TIB),2025,Azerbaijan,0,2,0
SPIE (TIB),2025,Azerbaijan,0,1,0
Sage (BSB),2025,Azerbaijan,1,16,0.0625
Springer Hybrid (DEAL),2025,Azerbaijan,0,10,0
TaylorFrancis (ZBW),2025,Azerbaijan,1,9,0.1111111111111111
Wiley Hybrid (DEAL),2025,Azerbaijan,5,41,0.12195121951219512
ACM (hebis),2025,Bosnia and Herzegovina,1,2,0.5
AIP (TIB),2025,Bosnia and Herzegovina,0,1,0
Elsevier (DEAL),2025,Bosnia and Herzegovina,1,11,0.09090909090909091
Sage (BSB),2025,Bosnia and Herzegovina,0,3,0
Springer Hybrid (DEAL),2025,Bosnia and Herzegovina,1,19,0.05263157894736842
TaylorFrancis (ZBW),2025,Bosnia and Herzegovina,0,1,0
Wiley Hybrid (DEAL),2025,Bosnia and Herzegovina,0,10,0
Elsevier (DEAL),2025,Barbados,0,3,0
Sage (BSB),2025,Barbados,0,1,0
Wiley Hybrid (DEAL),2025,Barbados,0,1,0
ACM (hebis),2025,Bangladesh,2,3,0.6666666666666666
AIP (TIB),2025,Bangladesh,5,14,0.35714285714285715
BMJ (BSB),2025,Bangladesh,3,5,0.6
CUP (BSB),2025,Bangladesh,7,7,1
Elsevier (DEAL),2025,Bangladesh,33,217,0.15207373271889402
IOP (TIB),2025,Bangladesh,0,4,0
Nature (MPDL),2025,Bangladesh,1,1,1
RSC (TIB),2025,Bangladesh,2,13,0.15384615384615385
Sage (BSB),2025,Bangladesh,4,63,0.06349206349206349
Springer Hybrid (DEAL),2025,Bangladesh,11,141,0.07801418439716312
TaylorFrancis (ZBW),2025,Bangladesh,2,12,0.16666666666666666
Wiley Hybrid (DEAL),2025,Bangladesh,30,194,0.15463917525773196
ACM (hebis),2025,Belgium,4,22,0.18181818181818182
AIP (TIB),2025,Belgium,8,28,0.2857142857142857
BMJ (BSB),2025,Belgium,8,30,0.26666666666666666
CUP (BSB),2025,Belgium,14,18,0.7777777777777778
De Gruyter (SUB Göttingen),2025,Belgium,4,23,0.17391304347826086
De Gruyter (ZBW),2025,Belgium,1,5,0.2
ECS (TIB),2025,Belgium,1,1,1
Elsevier (DEAL),2025,Belgium,226,1215,0.1860082304526749
Hogrefe (SUB Göttingen),2025,Belgium,0,2,0
IOP (TIB),2025,Belgium,5,16,0.3125
Karger (BSB),2025,Belgium,3,4,0.75
Nature (MPDL),2025,Belgium,12,39,0.3076923076923077
Portland Press (TIB),2025,Belgium,1,1,1
RSC (TIB),2025,Belgium,37,63,0.5873015873015873
SPIE (TIB),2025,Belgium,0,7,0
Sage (BSB),2025,Belgium,10,204,0.049019607843137254
Springer Hybrid (DEAL),2025,Belgium,117,403,0.2903225806451613
TaylorFrancis (ZBW),2025,Belgium,16,80,0.2
Thieme (ZB MED),2025,Belgium,0,1,0
Wiley Hybrid (DEAL),2025,Belgium,192,717,0.26778242677824265
CUP (BSB),2025,Burkina Faso,1,2,0.5
De Gruyter (SUB Göttingen),2025,Burkina Faso,0,1,0
Elsevier (DEAL),2025,Burkina Faso,1,9,0.1111111111111111
RSC (TIB),2025,Burkina Faso,0,1,0
Springer Hybrid (DEAL),2025,Burkina Faso,4,10,0.4
Wiley Hybrid (DEAL),2025,Burkina Faso,2,12,0.16666666666666666
AIP (TIB),2025,Bulgaria,0,1,0
De Gruyter (ZBW),2025,Bulgaria,0,1,0
Elsevier (DEAL),2025,Bulgaria,36,60,0.6
IOP (TIB),2025,Bulgaria,1,1,1
Nature (MPDL),2025,Bulgaria,1,1,1
RSC (TIB),2025,Bulgaria,2,4,0.5
Sage (BSB),2025,Bulgaria,0,4,0
Springer Hybrid (DEAL),2025,Bulgaria,3,25,0.12
TaylorFrancis (ZBW),2025,Bulgaria,0,4,0
Wiley Hybrid (DEAL),2025,Bulgaria,3,28,0.10714285714285714
AIP (TIB),2025,Bahrain,0,1,0
BMJ (BSB),2025,Bahrain,0,1,0
CUP (BSB),2025,Bahrain,0,1,0
Elsevier (DEAL),2025,Bahrain,2,13,0.15384615384615385
RSC (TIB),2025,Bahrain,0,2,0
Sage (BSB),2025,Bahrain,0,4,0
Springer Hybrid (DEAL),2025,Bahrain,0,5,0
TaylorFrancis (ZBW),2025,Bahrain,0,1,0
Wiley Hybrid (DEAL),2025,Bahrain,1,11,0.09090909090909091
AIP (TIB),2025,Burundi,3,3,1
Elsevier (DEAL),2025,Burundi,1,2,0.5
Sage (BSB),2025,Burundi,0,2,0
Wiley Hybrid (DEAL),2025,Burundi,0,1,0
Elsevier (DEAL),2025,Benin,0,3,0
Springer Hybrid (DEAL),2025,Benin,0,3,0
Wiley Hybrid (DEAL),2025,Benin,4,13,0.3076923076923077
BMJ (BSB),2025,Brunei,0,1,0
Elsevier (DEAL),2025,Brunei,3,7,0.42857142857142855
RSC (TIB),2025,Brunei,0,1,0
Sage (BSB),2025,Brunei,0,5,0
Springer Hybrid (DEAL),2025,Brunei,0,2,0
Wiley Hybrid (DEAL),2025,Brunei,0,7,0
AIP (TIB),2025,Bolivia,0,1,0
Elsevier (DEAL),2025,Bolivia,4,9,0.4444444444444444
Sage (BSB),2025,Bolivia,0,1,0
Springer Hybrid (DEAL),2025,Bolivia,0,5,0
TaylorFrancis (ZBW),2025,Bolivia,1,3,0.3333333333333333
Wiley Hybrid (DEAL),2025,Bolivia,3,6,0.5
ACM (hebis),2025,Brazil,4,28,0.14285714285714285
AIP (TIB),2025,Brazil,14,78,0.1794871794871795
BMJ (BSB),2025,Brazil,0,23,0
CUP (BSB),2025,Brazil,28,78,0.358974358974359
De Gruyter (SUB Göttingen),2025,Brazil,1,3,0.3333333333333333
De Gruyter (ZBW),2025,Brazil,2,5,0.4
Elsevier (DEAL),2025,Brazil,207,3853,0.05372437062029587
IOP (TIB),2025,Brazil,4,28,0.14285714285714285
Karger (BSB),2025,Brazil,1,10,0.1
Nature (MPDL),2025,Brazil,4,16,0.25
Portland Press (TIB),2025,Brazil,3,4,0.75
RSC (TIB),2025,Brazil,18,153,0.11764705882352941
SPIE (TIB),2025,Brazil,0,4,0
Sage (BSB),2025,Brazil,1,295,0.003389830508474576
Springer Hybrid (DEAL),2025,Brazil,89,1799,0.049471928849360754
TaylorFrancis (ZBW),2025,Brazil,9,68,0.1323529411764706
Thieme (ZB MED),2025,Brazil,0,9,0
Wiley Hybrid (DEAL),2025,Brazil,721,1985,0.3632241813602015
Elsevier (DEAL),2025,Bahamas,0,1,0
Wiley Hybrid (DEAL),2025,Bahamas,1,1,1
CUP (BSB),2025,Bhutan,1,1,1
Elsevier (DEAL),2025,Bhutan,0,1,0
Sage (BSB),2025,Bhutan,0,1,0
ACM (hebis),2025,Botswana,0,2,0
AIP (TIB),2025,Botswana,1,1,1
Elsevier (DEAL),2025,Botswana,0,2,0
Sage (BSB),2025,Botswana,2,5,0.4
Springer Hybrid (DEAL),2025,Botswana,1,4,0.25
TaylorFrancis (ZBW),2025,Botswana,1,1,1
Wiley Hybrid (DEAL),2025,Botswana,5,8,0.625
AIP (TIB),2025,Belarus,1,1,1
Elsevier (DEAL),2025,Belarus,2,17,0.11764705882352941
RSC (TIB),2025,Belarus,1,2,0.5
Springer Hybrid (DEAL),2025,Belarus,1,6,0.16666666666666666
Wiley Hybrid (DEAL),2025,Belarus,1,6,0.16666666666666666
Sage (BSB),2025,Belize,0,1,0
ACM (hebis),2025,Canada,9,103,0.08737864077669903
AIP (TIB),2025,Canada,17,109,0.1559633027522936
BMJ (BSB),2025,Canada,26,110,0.23636363636363636
CUP (BSB),2025,Canada,86,115,0.7478260869565218
De Gruyter (SUB Göttingen),2025,Canada,6,16,0.375
De Gruyter (ZBW),2025,Canada,4,14,0.2857142857142857
Elsevier (DEAL),2025,Canada,2405,4248,0.5661487758945386
Hogrefe (SUB Göttingen),2025,Canada,0,10,0
IOP (TIB),2025,Canada,39,50,0.78
Karger (BSB),2025,Canada,7,14,0.5
Nature (MPDL),2025,Canada,41,133,0.3082706766917293
Portland Press (TIB),2025,Canada,8,8,1
RSC (TIB),2025,Canada,116,173,0.6705202312138728
SPIE (TIB),2025,Canada,0,11,0
Sage (BSB),2025,Canada,191,1215,0.15720164609053497
Springer Hybrid (DEAL),2025,Canada,303,1461,0.20739219712525667
TaylorFrancis (ZBW),2025,Canada,30,159,0.18867924528301888
Thieme (ZB MED),2025,Canada,1,4,0.25
Wiley Hybrid (DEAL),2025,Canada,2212,2896,0.7638121546961326
AIP (TIB),2025,Congo - Kinshasa,0,1,0
CUP (BSB),2025,Congo - Kinshasa,1,1,1
Elsevier (DEAL),2025,Congo - Kinshasa,4,13,0.3076923076923077
Sage (BSB),2025,Congo - Kinshasa,0,2,0
Springer Hybrid (DEAL),2025,Congo - Kinshasa,0,4,0
TaylorFrancis (ZBW),2025,Congo - Kinshasa,1,2,0.5
Wiley Hybrid (DEAL),2025,Congo - Kinshasa,2,12,0.16666666666666666
AIP (TIB),2025,Central African Republic,0,1,0
Elsevier (DEAL),2025,Central African Republic,1,2,0.5
Wiley Hybrid (DEAL),2025,Central African Republic,0,1,0
Elsevier (DEAL),2025,Congo - Brazzaville,0,4,0
Nature (MPDL),2025,Congo - Brazzaville,0,1,0
Sage (BSB),2025,Congo - Brazzaville,0,1,0
ACM (hebis),2025,Switzerland,15,33,0.45454545454545453
AIP (TIB),2025,Switzerland,42,49,0.8571428571428571
BMJ (BSB),2025,Switzerland,12,26,0.46153846153846156
CUP (BSB),2025,Switzerland,25,33,0.7575757575757576
De Gruyter (SUB Göttingen),2025,Switzerland,6,12,0.5
De Gruyter (ZBW),2025,Switzerland,3,4,0.75
Elsevier (DEAL),2025,Switzerland,841,1211,0.694467382328654
Hogrefe (SUB Göttingen),2025,Switzerland,4,14,0.2857142857142857
IOP (TIB),2025,Switzerland,19,21,0.9047619047619048
Karger (BSB),2025,Switzerland,4,5,0.8
Nature (MPDL),2025,Switzerland,80,132,0.6060606060606061
Portland Press (TIB),2025,Switzerland,3,4,0.75
RSC (TIB),2025,Switzerland,73,78,0.9358974358974359
SPIE (TIB),2025,Switzerland,0,2,0
Sage (BSB),2025,Switzerland,36,237,0.1518987341772152
Springer Hybrid (DEAL),2025,Switzerland,501,650,0.7707692307692308
TaylorFrancis (ZBW),2025,Switzerland,57,71,0.8028169014084507
Thieme (ZB MED),2025,Switzerland,0,5,0
Wiley Hybrid (DEAL),2025,Switzerland,450,1063,0.4233301975540922
AIP (TIB),2025,Côte d’Ivoire,1,1,1
Elsevier (DEAL),2025,Côte d’Ivoire,3,6,0.5
Nature (MPDL),2025,Côte d’Ivoire,2,2,1
Sage (BSB),2025,Côte d’Ivoire,0,1,0
Springer Hybrid (DEAL),2025,Côte d’Ivoire,2,6,0.3333333333333333
Wiley Hybrid (DEAL),2025,Côte d’Ivoire,1,6,0.16666666666666666
ACM (hebis),2025,Chile,0,3,0
AIP (TIB),2025,Chile,1,21,0.047619047619047616
BMJ (BSB),2025,Chile,0,4,0
CUP (BSB),2025,Chile,7,9,0.7777777777777778
De Gruyter (SUB Göttingen),2025,Chile,0,4,0
Elsevier (DEAL),2025,Chile,37,398,0.09296482412060302
Hogrefe (SUB Göttingen),2025,Chile,1,1,1
Karger (BSB),2025,Chile,1,2,0.5
Nature (MPDL),2025,Chile,0,3,0
RSC (TIB),2025,Chile,10,30,0.3333333333333333
SPIE (TIB),2025,Chile,0,1,0
Sage (BSB),2025,Chile,2,79,0.02531645569620253
Springer Hybrid (DEAL),2025,Chile,20,134,0.14925373134328357
TaylorFrancis (ZBW),2025,Chile,1,18,0.05555555555555555
Wiley Hybrid (DEAL),2025,Chile,41,268,0.15298507462686567
AIP (TIB),2025,Cameroon,0,7,0
CUP (BSB),2025,Cameroon,1,1,1
De Gruyter (ZBW),2025,Cameroon,0,2,0
Elsevier (DEAL),2025,Cameroon,6,35,0.17142857142857143
RSC (TIB),2025,Cameroon,2,2,1
Sage (BSB),2025,Cameroon,0,10,0
Springer Hybrid (DEAL),2025,Cameroon,6,40,0.15
TaylorFrancis (ZBW),2025,Cameroon,0,9,0
Wiley Hybrid (DEAL),2025,Cameroon,12,42,0.2857142857142857
ACM (hebis),2025,China,59,897,0.06577480490523968
AIP (TIB),2025,China,480,2767,0.17347307553306832
BMJ (BSB),2025,China,82,296,0.27702702702702703
CUP (BSB),2025,China,80,220,0.36363636363636365
De Gruyter (SUB Göttingen),2025,China,33,85,0.38823529411764707
De Gruyter (ZBW),2025,China,17,97,0.17525773195876287
ECS (TIB),2025,China,0,4,0
Elsevier (DEAL),2025,China,4395,54969,0.07995415597882442
Hogrefe (SUB Göttingen),2025,China,0,10,0
IOP (TIB),2025,China,48,503,0.09542743538767395
Karger (BSB),2025,China,16,37,0.43243243243243246
Nature (MPDL),2025,China,123,774,0.15891472868217055
Portland Press (TIB),2025,China,23,23,1
RSC (TIB),2025,China,379,6242,0.060717718679910285
SPIE (TIB),2025,China,0,340,0
Sage (BSB),2025,China,48,2909,0.016500515641113784
Springer Hybrid (DEAL),2025,China,2554,15213,0.16788273187405509
TaylorFrancis (ZBW),2025,China,50,1279,0.039093041438623924
Thieme (ZB MED),2025,China,8,38,0.21052631578947367
Wiley Hybrid (DEAL),2025,China,2603,31738,0.08201524985821412
AIP (TIB),2025,Colombia,0,8,0
CUP (BSB),2025,Colombia,2,3,0.6666666666666666
De Gruyter (SUB Göttingen),2025,Colombia,0,1,0
De Gruyter (ZBW),2025,Colombia,1,4,0.25
Elsevier (DEAL),2025,Colombia,102,344,0.29651162790697677
IOP (TIB),2025,Colombia,1,2,0.5
Karger (BSB),2025,Colombia,0,1,0
Nature (MPDL),2025,Colombia,0,3,0
RSC (TIB),2025,Colombia,1,7,0.14285714285714285
SPIE (TIB),2025,Colombia,0,2,0
Sage (BSB),2025,Colombia,2,62,0.03225806451612903
Springer Hybrid (DEAL),2025,Colombia,81,162,0.5
TaylorFrancis (ZBW),2025,Colombia,2,10,0.2
Wiley Hybrid (DEAL),2025,Colombia,40,182,0.21978021978021978
Elsevier (DEAL),2025,Costa Rica,2,26,0.07692307692307693
IOP (TIB),2025,Costa Rica,0,1,0
Sage (BSB),2025,Costa Rica,0,6,0
Springer Hybrid (DEAL),2025,Costa Rica,3,11,0.2727272727272727
TaylorFrancis (ZBW),2025,Costa Rica,0,2,0
Wiley Hybrid (DEAL),2025,Costa Rica,4,15,0.26666666666666666
AIP (TIB),2025,Cuba,1,1,1
Elsevier (DEAL),2025,Cuba,4,19,0.21052631578947367
RSC (TIB),2025,Cuba,1,2,0.5
Springer Hybrid (DEAL),2025,Cuba,2,7,0.2857142857142857
Wiley Hybrid (DEAL),2025,Cuba,2,11,0.18181818181818182
Elsevier (DEAL),2025,Cape Verde,1,1,1
Wiley Hybrid (DEAL),2025,Cape Verde,0,1,0
Elsevier (DEAL),2025,Curaçao,0,4,0
Sage (BSB),2025,Curaçao,0,1,0
Wiley Hybrid (DEAL),2025,Curaçao,1,2,0.5
ACM (hebis),2025,Cyprus,2,4,0.5
AIP (TIB),2025,Cyprus,1,4,0.25
CUP (BSB),2025,Cyprus,1,1,1
De Gruyter (SUB Göttingen),2025,Cyprus,2,3,0.6666666666666666
De Gruyter (ZBW),2025,Cyprus,1,1,1
