cr_year,issn_l,collection,articles,oa_articles
2017,0032-3861,de,61,0
2017,0032-3861,global,1031,8
2017,0032-5910,de,37,1
2017,0032-5910,global,896,16
2017,0033-0620,de,2,1
2017,0033-0620,global,97,3
2017,0033-3506,de,5,0
2017,0033-3506,global,297,10
2017,0033-8338,de,0,0
2017,0033-8338,global,68,0
2017,0033-8389,de,0,0
2017,0033-8389,global,115,0
2017,0034-4257,de,24,1
2017,0034-4257,global,388,47
2017,0034-5288,de,11,0
2017,0034-5288,global,247,10
2017,0034-6667,de,10,1
2017,0034-6667,global,108,4
2017,0034-9356,de,0,0
2017,0034-9356,global,114,0
2017,0035-1598,de,2,0
2017,0035-1598,global,32,0
2017,0035-3787,de,0,0
2017,0035-3787,global,131,0
2017,0037-0738,de,3,1
2017,0037-0738,global,120,2
2017,0037-1963,de,7,2
2017,0037-1963,global,43,2
2017,0037-198X,de,0,0
2017,0037-198X,global,41,0
2017,0038-0121,de,0,0
2017,0038-0121,global,38,0
2017,0038-0717,de,31,1
2017,0038-0717,global,305,13
2017,0038-092X,de,34,4
2017,0038-092X,global,839,24
2017,0038-1098,de,2,0
2017,0038-1098,global,274,1
2017,0038-1101,de,7,0
2017,0038-1101,global,213,0
2017,0039-128X,de,4,0
2017,0039-128X,global,134,0
2017,0039-3681,de,3,0
2017,0039-3681,global,50,3
2017,0039-6028,de,8,0
2017,0039-6028,global,176,2
2017,0039-6060,de,8,0
2017,0039-6060,global,504,0
2017,0039-6109,de,0,0
2017,0039-6109,global,123,1
2017,0039-6257,de,0,0
2017,0039-6257,global,85,1
2017,0039-9140,de,13,0
2017,0039-9140,global,906,9
2017,0040-1625,de,22,4
2017,0040-1625,global,356,31
2017,0040-1951,de,34,0
2017,0040-1951,global,346,10
2017,0040-4020,de,19,2
2017,0040-4020,global,896,15
2017,0040-4039,de,12,0
2017,0040-4039,global,1161,6
2017,0040-5809,de,3,0
2017,0040-5809,global,41,4
2017,0040-5957,de,0,0
2017,0040-5957,global,145,0
2017,0040-6031,de,12,1
2017,0040-6031,global,227,3
2017,0040-6090,de,43,0
2017,0040-6090,global,710,8
2017,0040-8166,de,3,0
2017,0040-8166,global,88,2
2017,0041-008X,de,2,0
2017,0041-008X,global,306,14
2017,0041-0101,de,5,0
2017,0041-0101,global,236,2
2017,0041-1345,de,14,1
2017,0041-1345,global,500,15
2017,0041-624X,de,2,0
2017,0041-624X,global,223,5
2017,0042-207X,de,9,2
2017,0042-207X,global,501,6
2017,0042-6822,de,8,1
2017,0042-6822,global,326,28
2017,0042-6989,de,14,3
2017,0042-6989,global,168,11
2017,0043-1354,de,27,5
2017,0043-1354,global,811,46
2017,0043-1648,de,26,0
2017,0043-1648,global,456,8
2017,0044-5231,de,7,0
2017,0044-5231,global,90,0
2017,0044-8486,de,7,1
2017,0044-8486,global,506,7
2017,0045-2068,de,2,0
2017,0045-2068,global,191,0
2017,0045-6535,de,60,2
2017,0045-6535,global,1914,25
2017,0045-7825,de,39,0
2017,0045-7825,global,487,17
2017,0045-7906,de,0,0
2017,0045-7906,global,273,3
2017,0045-7930,de,16,0
2017,0045-7930,global,308,9
2017,0045-7949,de,9,0
2017,0045-7949,global,201,6
2017,0046-8177,de,8,0
2017,0046-8177,global,379,2
2017,0047-2352,de,0,0
2017,0047-2352,global,58,2
2017,0047-2484,de,6,0
2017,0047-2484,global,114,3
2017,0047-259X,de,10,0
2017,0047-259X,global,134,6
2017,0047-2727,de,19,1
2017,0047-2727,global,124,6
2017,0047-6374,de,6,0
2017,0047-6374,global,122,7
2017,0048-3575,de,0,0
2017,0048-3575,global,166,5
2017,0048-7120,de,0,0
2017,0048-7120,global,48,0
2017,0048-7333,de,10,2
2017,0048-7333,global,137,16
2017,0048-9697,de,108,9
2017,0048-9697,global,2739,132
2017,0049-0172,de,5,0
2017,0049-0172,global,144,14
2017,0049-089X,de,6,1
2017,0049-089X,global,159,6
2017,0049-3848,de,6,0
2017,0049-3848,global,307,6
2017,0065-1281,de,4,0
2017,0065-1281,global,100,1
2017,0065-3101,de,0,0
2017,0065-3101,global,23,0
2017,0065-3411,de,1,0
2017,0065-3411,global,21,0
2017,0075-9511,de,7,0
2017,0075-9511,global,66,2
2017,0079-6107,de,15,3
2017,0079-6107,global,137,9
2017,0079-6425,de,2,0
2017,0079-6425,global,42,6
2017,0079-6565,de,3,1
2017,0079-6565,global,17,1
2017,0079-6611,de,6,1
